46.5,-65.0,5.0
52.0,-70.0,5.0
52.0,-70.0,0.0
52.0,-60.0,0.0
57.0,-65.0,0.0
62.0,-60.0,0.0
62.0,-70.0,0.0
62.0,-70.0,5.0
65.0,-70.0,5.0
65.0,-70.0,0.0
66.25,-70.0,0.0
67.5,-68.75,0.0
67.5,-60.0,0.0
75.0,-60.0,0.0
75.0,-70.0,0.0
75.0,-70.0,5.0
85.5,-70.0,5.0
85.5,-70.0,0.0
78.0,-70.0,0.0
78.0,-60.0,0.0
85.5,-60.0,0.0
85.5,-60.0,5.0
78.0,-65.0,5.0
78.0,-65.0,0.0
85.5,-65.0,0.0
85.5,-65.0,5.0
91.0,-70.0,5.0
91.0,-70.0,0.0
91.0,-60.0,0.0
91.0,-60.0,5.0
91.0,-65.0,5.0
91.0,-65.0,0.0
98.5,-65.0,0.0
98.5,-65.0,5.0
98.5,-60.0,5.0
98.5,-60.0,0.0
98.5,-70.0,0.0
98.5,-70.0,5.0
104.0,-60.0,5.0
104.0,-60.0,0.0
104.0,-70.0,0.0
111.5,-60.0,0.0
111.5,-70.0,0.0
111.5,-70.0,5.0
124.5,-70.0,5.0
124.5,-70.0,0.0
